QueryNumber;[DocRanking, DocNumber, Similarity]
00047;[898, 734, 0.0]
00047;[899, 736, 0.0]
00047;[900, 739, 0.0]
00047;[901, 740, 0.0]
00047;[902, 742, 0.0]
00047;[903, 746, 0.0]
00047;[904, 748, 0.0]
00047;[905, 751, 0.0]
00047;[906, 753, 0.0]
00047;[907, 755, 0.0]
00047;[908, 756, 0.0]
00047;[909, 758, 0.0]
00047;[910, 759, 0.0]
00047;[911, 760, 0.0]
00047;[912, 761, 0.0]
00047;[913, 762, 0.0]
00047;[914, 764, 0.0]
00047;[915, 768, 0.0]
00047;[916, 769, 0.0]
00047;[917, 770, 0.0]
00047;[918, 772, 0.0]
00047;[919, 773, 0.0]
00047;[920, 774, 0.0]
00047;[921, 775, 0.0]
00047;[922, 778, 0.0]
00047;[923, 779, 0.0]
00047;[924, 780, 0.0]
00047;[925, 781, 0.0]
00047;[926, 782, 0.0]
00047;[927, 785, 0.0]
00047;[928, 788, 0.0]
00047;[929, 789, 0.0]
00047;[930, 792, 0.0]
00047;[931, 793, 0.0]
00047;[932, 794, 0.0]
00047;[933, 797, 0.0]
00047;[934, 799, 0.0]
00047;[935, 801, 0.0]
00047;[936, 802, 0.0]
00047;[937, 804, 0.0]
00047;[938, 806, 0.0]
00047;[939, 808, 0.0]
00047;[940, 809, 0.0]
00047;[941, 810, 0.0]
00047;[942, 817, 0.0]
00047;[943, 820, 0.0]
00047;[944, 822, 0.0]
00047;[945, 823, 0.0]
00047;[946, 824, 0.0]
00047;[947, 826, 0.0]
00047;[948, 827, 0.0]
00047;[949, 830, 0.0]
00047;[950, 831, 0.0]
00047;[951, 832, 0.0]
00047;[952, 834, 0.0]
00047;[953, 835, 0.0]
00047;[954, 836, 0.0]
00047;[955, 837, 0.0]
00047;[956, 838, 0.0]
00047;[957, 841, 0.0]
00047;[958, 842, 0.0]
00047;[959, 843, 0.0]
00047;[960, 844, 0.0]
00047;[961, 845, 0.0]
00047;[962, 846, 0.0]
00047;[963, 847, 0.0]
00047;[964, 850, 0.0]
00047;[965, 852, 0.0]
00047;[966, 858, 0.0]
00047;[967, 859, 0.0]
00047;[968, 861, 0.0]
00047;[969, 862, 0.0]
00047;[970, 863, 0.0]
00047;[971, 864, 0.0]
00047;[972, 865, 0.0]
00047;[973, 866, 0.0]
00047;[974, 870, 0.0]
00047;[975, 871, 0.0]
00047;[976, 876, 0.0]
00047;[977, 877, 0.0]
00047;[978, 878, 0.0]
00047;[979, 879, 0.0]
00047;[980, 880, 0.0]
00047;[981, 881, 0.0]
00047;[982, 882, 0.0]
00047;[983, 884, 0.0]
00047;[984, 886, 0.0]
00047;[985, 887, 0.0]
00047;[986, 888, 0.0]
00047;[987, 889, 0.0]
00047;[988, 891, 0.0]
00047;[989, 893, 0.0]
00047;[990, 895, 0.0]
00047;[991, 897, 0.0]
00047;[992, 900, 0.0]
00047;[993, 902, 0.0]
00047;[994, 903, 0.0]
00047;[995, 907, 0.0]
00047;[996, 908, 0.0]
00047;[997, 912, 0.0]
00047;[998, 914, 0.0]
00047;[999, 915, 0.0]
00047;[1000, 916, 0.0]
00047;[1001, 917, 0.0]
00047;[1002, 918, 0.0]
00047;[1003, 919, 0.0]
00047;[1004, 922, 0.0]
00047;[1005, 923, 0.0]
00047;[1006, 924, 0.0]
00047;[1007, 925, 0.0]
00047;[1008, 928, 0.0]
00047;[1009, 929, 0.0]
00047;[1010, 930, 0.0]
00047;[1011, 933, 0.0]
00047;[1012, 937, 0.0]
00047;[1013, 938, 0.0]
00047;[1014, 941, 0.0]
00047;[1015, 942, 0.0]
00047;[1016, 944, 0.0]
00047;[1017, 945, 0.0]
00047;[1018, 946, 0.0]
00047;[1019, 950, 0.0]
00047;[1020, 951, 0.0]
00047;[1021, 952, 0.0]
00047;[1022, 959, 0.0]
00047;[1023, 960, 0.0]
00047;[1024, 962, 0.0]
00047;[1025, 963, 0.0]
00047;[1026, 965, 0.0]
00047;[1027, 966, 0.0]
00047;[1028, 968, 0.0]
00047;[1029, 970, 0.0]
00047;[1030, 979, 0.0]
00047;[1031, 980, 0.0]
00047;[1032, 984, 0.0]
00047;[1033, 985, 0.0]
00047;[1034, 987, 0.0]
00047;[1035, 990, 0.0]
00047;[1036, 991, 0.0]
00047;[1037, 992, 0.0]
00047;[1038, 995, 0.0]
00047;[1039, 997, 0.0]
00047;[1040, 999, 0.0]
00047;[1041, 1001, 0.0]
00047;[1042, 1003, 0.0]
00047;[1043, 1005, 0.0]
00047;[1044, 1006, 0.0]
00047;[1045, 1008, 0.0]
00047;[1046, 1009, 0.0]
00047;[1047, 1010, 0.0]
00047;[1048, 1011, 0.0]
00047;[1049, 1012, 0.0]
00047;[1050, 1013, 0.0]
00047;[1051, 1015, 0.0]
00047;[1052, 1017, 0.0]
00047;[1053, 1025, 0.0]
00047;[1054, 1026, 0.0]
00047;[1055, 1032, 0.0]
00047;[1056, 1034, 0.0]
00047;[1057, 1040, 0.0]
00047;[1058, 1042, 0.0]
00047;[1059, 1044, 0.0]
00047;[1060, 1045, 0.0]
00047;[1061, 1047, 0.0]
00047;[1062, 1048, 0.0]
00047;[1063, 1049, 0.0]
00047;[1064, 1050, 0.0]
00047;[1065, 1051, 0.0]
00047;[1066, 1052, 0.0]
00047;[1067, 1054, 0.0]
00047;[1068, 1055, 0.0]
00047;[1069, 1057, 0.0]
00047;[1070, 1059, 0.0]
00047;[1071, 1060, 0.0]
00047;[1072, 1063, 0.0]
00047;[1073, 1065, 0.0]
00047;[1074, 1067, 0.0]
00047;[1075, 1070, 0.0]
00047;[1076, 1071, 0.0]
00047;[1077, 1072, 0.0]
00047;[1078, 1073, 0.0]
00047;[1079, 1074, 0.0]
00047;[1080, 1079, 0.0]
00047;[1081, 1080, 0.0]
00047;[1082, 1082, 0.0]
00047;[1083, 1083, 0.0]
00047;[1084, 1084, 0.0]
00047;[1085, 1085, 0.0]
00047;[1086, 1086, 0.0]
00047;[1087, 1087, 0.0]
00047;[1088, 1088, 0.0]
00047;[1089, 1090, 0.0]
00047;[1090, 1091, 0.0]
00047;[1091, 1092, 0.0]
00047;[1092, 1093, 0.0]
00047;[1093, 1094, 0.0]
00047;[1094, 1095, 0.0]
00047;[1095, 1097, 0.0]
00047;[1096, 1098, 0.0]
00047;[1097, 1101, 0.0]
00047;[1098, 1102, 0.0]
00047;[1099, 1103, 0.0]
00047;[1100, 1104, 0.0]
00047;[1101, 1108, 0.0]
00047;[1102, 1112, 0.0]
00047;[1103, 1113, 0.0]
00047;[1104, 1114, 0.0]
00047;[1105, 1115, 0.0]
00047;[1106, 1116, 0.0]
00047;[1107, 1118, 0.0]
00047;[1108, 1119, 0.0]
00047;[1109, 1122, 0.0]
00047;[1110, 1123, 0.0]
00047;[1111, 1125, 0.0]
00047;[1112, 1128, 0.0]
00047;[1113, 1129, 0.0]
00047;[1114, 1133, 0.0]
00047;[1115, 1135, 0.0]
00047;[1116, 1136, 0.0]
00047;[1117, 1138, 0.0]
00047;[1118, 1140, 0.0]
00047;[1119, 1143, 0.0]
00047;[1120, 1144, 0.0]
00047;[1121, 1152, 0.0]
00047;[1122, 1153, 0.0]
00047;[1123, 1159, 0.0]
00047;[1124, 1163, 0.0]
00047;[1125, 1164, 0.0]
00047;[1126, 1166, 0.0]
00047;[1127, 1167, 0.0]
00047;[1128, 1168, 0.0]
00047;[1129, 1170, 0.0]
00047;[1130, 1172, 0.0]
00047;[1131, 1174, 0.0]
00047;[1132, 1176, 0.0]
00047;[1133, 1177, 0.0]
00047;[1134, 1179, 0.0]
00047;[1135, 1180, 0.0]
00047;[1136, 1182, 0.0]
00047;[1137, 1184, 0.0]
00047;[1138, 1185, 0.0]
00047;[1139, 1186, 0.0]
00047;[1140, 1188, 0.0]
00047;[1141, 1189, 0.0]
00047;[1142, 1190, 0.0]
00047;[1143, 1192, 0.0]
00047;[1144, 1193, 0.0]
00047;[1145, 1194, 0.0]
00047;[1146, 1195, 0.0]
00047;[1147, 1197, 0.0]
00047;[1148, 1199, 0.0]
00047;[1149, 1201, 0.0]
00047;[1150, 1211, 0.0]
00047;[1151, 1213, 0.0]
00047;[1152, 1217, 0.0]
00047;[1153, 1219, 0.0]
00047;[1154, 1220, 0.0]
00047;[1155, 1221, 0.0]
00047;[1156, 1222, 0.0]
00047;[1157, 1223, 0.0]
00047;[1158, 1224, 0.0]
00047;[1159, 1226, 0.0]
00047;[1160, 1227, 0.0]
00047;[1161, 1228, 0.0]
00047;[1162, 1229, 0.0]
00047;[1163, 1233, 0.0]
00047;[1164, 1234, 0.0]
00047;[1165, 1235, 0.0]
00047;[1166, 1239, 0.0]
00047;[1167, 226, 0.0]
00047;[1168, 427, 0.0]
00047;[1169, 540, 0.0]
00047;[1170, 665, 0.0]
00047;[1171, 697, 0.0]
00047;[1172, 741, 0.0]
00047;[1173, 898, 0.0]
00047;[1174, 906, 0.0]
00047;[1175, 1066, 0.0]
00047;[1176, 1145, 0.0]
00047;[1177, 267, 0.0]
00047;[1178, 459, 0.0]
00047;[1179, 518, 0.0]
00047;[1180, 872, 0.0]
00047;[1181, 934, 0.0]
00047;[1182, 1018, 0.0]
00047;[1183, 1035, 0.0]
00047;[1184, 29, 0.0]
00047;[1185, 544, 0.0]
00047;[1186, 580, 0.0]
00047;[1187, 609, 0.0]
00047;[1188, 698, 0.0]
00047;[1189, 1061, 0.0]
00047;[1190, 303, 0.0]
00047;[1191, 605, 0.0]
00047;[1192, 728, 0.0]
00047;[1193, 1024, 0.0]
00047;[1194, 120, 0.0]
00047;[1195, 159, 0.0]
00047;[1196, 162, 0.0]
00047;[1197, 240, 0.0]
00047;[1198, 318, 0.0]
00047;[1199, 328, 0.0]
00047;[1200, 402, 0.0]
00047;[1201, 593, 0.0]
00047;[1202, 696, 0.0]
00047;[1203, 720, 0.0]
00047;[1204, 727, 0.0]
00047;[1205, 752, 0.0]
00047;[1206, 763, 0.0]
00047;[1207, 783, 0.0]
00047;[1208, 787, 0.0]
00047;[1209, 974, 0.0]
00047;[1210, 1215, 0.0]
00047;[1211, 656, 0.0]
00047;[1212, 940, 0.0]
00047;[1213, 948, 0.0]
00047;[1214, 833, 0.0]
00048;[0, 31, 0.0]
00048;[1, 76, 0.0]
00048;[2, 80, 0.0]
00048;[3, 90, 0.0]
00048;[4, 107, 0.0]
00048;[5, 139, 0.0]
00048;[6, 201, 0.0]
00048;[7, 206, 0.0]
00048;[8, 208, 0.0]
00048;[9, 213, 0.0]
00048;[10, 217, 0.0]
00048;[11, 279, 0.0]
00048;[12, 295, 0.0]
00048;[13, 312, 0.0]
00048;[14, 375, 0.0]
00048;[15, 377, 0.0]
00048;[16, 398, 0.0]
00048;[17, 399, 0.0]
00048;[18, 479, 0.0]
00048;[19, 480, 0.0]
00048;[20, 492, 0.0]
00048;[21, 494, 0.0]
00048;[22, 538, 0.0]
00048;[23, 547, 0.0]
00048;[24, 552, 0.0]
00048;[25, 609, 0.0]
00048;[26, 646, 0.0]
00048;[27, 689, 0.0]
00048;[28, 694, 0.0]
00048;[29, 710, 0.0]
00048;[30, 726, 0.0]
00048;[31, 760, 0.0]
00048;[32, 765, 0.0]
00048;[33, 767, 0.0]
00048;[34, 779, 0.0]
00048;[35, 811, 0.0]
00048;[36, 812, 0.0]
00048;[37, 825, 0.0]
00048;[38, 911, 0.0]
00048;[39, 923, 0.0]
00048;[40, 926, 0.0]
00048;[41, 959, 0.0]
00048;[42, 997, 0.0]
00048;[43, 1012, 0.0]
00048;[44, 1016, 0.0]
00048;[45, 1033, 0.0]
00048;[46, 1076, 0.0]
00048;[47, 1099, 0.0]
00048;[48, 1122, 0.0]
00048;[49, 1124, 0.0]
00048;[50, 1128, 0.0]
00048;[51, 1129, 0.0]
00048;[52, 1134, 0.0]
00048;[53, 1139, 0.0]
00048;[54, 1215, 0.0]
00048;[55, 1222, 0.0]
00048;[56, 1237, 0.0]
00048;[57, 1238, 0.0]
00048;[58, 44, 0.0]
00048;[59, 83, 0.0]
00048;[60, 106, 0.0]
00048;[61, 121, 0.0]
00048;[62, 171, 0.0]
00048;[63, 172, 0.0]
00048;[64, 235, 0.0]
00048;[65, 236, 0.0]
00048;[66, 242, 0.0]
00048;[67, 243, 0.0]
00048;[68, 244, 0.0]
00048;[69, 269, 0.0]
00048;[70, 390, 0.0]
00048;[71, 411, 0.0]
00048;[72, 415, 0.0]
00048;[73, 436, 0.0]
00048;[74, 572, 0.0]
00048;[75, 574, 0.0]
00048;[76, 575, 0.0]
00048;[77, 622, 0.0]
00048;[78, 625, 0.0]
00048;[79, 647, 0.0]
00048;[80, 655, 0.0]
00048;[81, 743, 0.0]
00048;[82, 786, 0.0]
00048;[83, 840, 0.0]
00048;[84, 850, 0.0]
00048;[85, 873, 0.0]
00048;[86, 953, 0.0]
00048;[87, 1053, 0.0]
00048;[88, 1059, 0.0]
00048;[89, 1146, 0.0]
00048;[90, 1160, 0.0]
00048;[91, 2, 0.0]
00048;[92, 3, 0.0]
00048;[93, 4, 0.0]
00048;[94, 6, 0.0]
00048;[95, 7, 0.0]
00048;[96, 17, 0.0]
00048;[97, 19, 0.0]
00048;[98, 22, 0.0]
00048;[99, 23, 0.0]
00048;[100, 32, 0.0]
00048;[101, 37, 0.0]
00048;[102, 40, 0.0]
00048;[103, 43, 0.0]
00048;[104, 45, 0.0]
00048;[105, 46, 0.0]
00048;[106, 47, 0.0]
00048;[107, 48, 0.0]
00048;[108, 50, 0.0]
00048;[109, 51, 0.0]
00048;[110, 53, 0.0]
00048;[111, 54, 0.0]
00048;[112, 56, 0.0]
00048;[113, 59, 0.0]
00048;[114, 61, 0.0]
00048;[115, 63, 0.0]
00048;[116, 65, 0.0]
00048;[117, 67, 0.0]
00048;[118, 71, 0.0]
00048;[119, 75, 0.0]
00048;[120, 77, 0.0]
00048;[121, 85, 0.0]
00048;[122, 86, 0.0]
00048;[123, 98, 0.0]
00048;[124, 100, 0.0]
00048;[125, 101, 0.0]
00048;[126, 102, 0.0]
00048;[127, 103, 0.0]
00048;[128, 108, 0.0]
00048;[129, 109, 0.0]
00048;[130, 110, 0.0]
00048;[131, 112, 0.0]
00048;[132, 118, 0.0]
00048;[133, 119, 0.0]
00048;[134, 122, 0.0]
00048;[135, 124, 0.0]
00048;[136, 125, 0.0]
00048;[137, 126, 0.0]
00048;[138, 131, 0.0]
00048;[139, 133, 0.0]
00048;[140, 134, 0.0]
00048;[141, 135, 0.0]
00048;[142, 136, 0.0]
00048;[143, 137, 0.0]
00048;[144, 138, 0.0]
00048;[145, 140, 0.0]
00048;[146, 141, 0.0]
00048;[147, 142, 0.0]
00048;[148, 143, 0.0]
00048;[149, 144, 0.0]
00048;[150, 148, 0.0]
00048;[151, 149, 0.0]
00048;[152, 150, 0.0]
00048;[153, 151, 0.0]
00048;[154, 152, 0.0]
00048;[155, 153, 0.0]
00048;[156, 154, 0.0]
00048;[157, 156, 0.0]
00048;[158, 159, 0.0]
00048;[159, 160, 0.0]
00048;[160, 161, 0.0]
00048;[161, 162, 0.0]
00048;[162, 166, 0.0]
00048;[163, 176, 0.0]
00048;[164, 177, 0.0]
00048;[165, 178, 0.0]
00048;[166, 179, 0.0]
00048;[167, 187, 0.0]
00048;[168, 188, 0.0]
00048;[169, 190, 0.0]
00048;[170, 191, 0.0]
00048;[171, 194, 0.0]
00048;[172, 196, 0.0]
00048;[173, 198, 0.0]
00048;[174, 200, 0.0]
00048;[175, 207, 0.0]
00048;[176, 214, 0.0]
00048;[177, 215, 0.0]
00048;[178, 216, 0.0]
00048;[179, 218, 0.0]
00048;[180, 219, 0.0]
00048;[181, 221, 0.0]
00048;[182, 222, 0.0]
00048;[183, 223, 0.0]
00048;[184, 230, 0.0]
00048;[185, 231, 0.0]
00048;[186, 232, 0.0]
00048;[187, 237, 0.0]
00048;[188, 238, 0.0]
00048;[189, 241, 0.0]
00048;[190, 245, 0.0]
00048;[191, 247, 0.0]
00048;[192, 248, 0.0]
00048;[193, 249, 0.0]
00048;[194, 256, 0.0]
00048;[195, 258, 0.0]
00048;[196, 259, 0.0]
00048;[197, 260, 0.0]
00048;[198, 262, 0.0]
00048;[199, 265, 0.0]
00048;[200, 266, 0.0]
00048;[201, 268, 0.0]
00048;[202, 271, 0.0]
00048;[203, 276, 0.0]
00048;[204, 281, 0.0]
00048;[205, 284, 0.0]
00048;[206, 285, 0.0]
00048;[207, 287, 0.0]
00048;[208, 288, 0.0]
00048;[209, 291, 0.0]
00048;[210, 293, 0.0]
00048;[211, 296, 0.0]
00048;[212, 301, 0.0]
00048;[213, 302, 0.0]
00048;[214, 303, 0.0]
00048;[215, 304, 0.0]
00048;[216, 306, 0.0]
00048;[217, 307, 0.0]
00048;[218, 308, 0.0]
00048;[219, 310, 0.0]
00048;[220, 311, 0.0]
00048;[221, 313, 0.0]
00048;[222, 319, 0.0]
00048;[223, 322, 0.0]
00048;[224, 324, 0.0]
00048;[225, 325, 0.0]
00048;[226, 326, 0.0]
00048;[227, 327, 0.0]
00048;[228, 328, 0.0]
00048;[229, 330, 0.0]
00048;[230, 331, 0.0]
00048;[231, 332, 0.0]
00048;[232, 333, 0.0]
00048;[233, 334, 0.0]
00048;[234, 335, 0.0]
00048;[235, 336, 0.0]
00048;[236, 342, 0.0]
00048;[237, 343, 0.0]
00048;[238, 345, 0.0]
00048;[239, 346, 0.0]
00048;[240, 347, 0.0]
00048;[241, 348, 0.0]
00048;[242, 350, 0.0]
00048;[243, 354, 0.0]
00048;[244, 356, 0.0]
00048;[245, 367, 0.0]
00048;[246, 371, 0.0]
00048;[247, 374, 0.0]
00048;[248, 379, 0.0]
00048;[249, 380, 0.0]
00048;[250, 383, 0.0]
00048;[251, 385, 0.0]
00048;[252, 386, 0.0]
00048;[253, 387, 0.0]
00048;[254, 391, 0.0]
00048;[255, 392, 0.0]
00048;[256, 394, 0.0]
00048;[257, 397, 0.0]
00048;[258, 400, 0.0]
00048;[259, 401, 0.0]
00048;[260, 402, 0.0]
00048;[261, 404, 0.0]
00048;[262, 405, 0.0]
00048;[263, 406, 0.0]
00048;[264, 407, 0.0]
00048;[265, 408, 0.0]
00048;[266, 409, 0.0]
00048;[267, 410, 0.0]
00048;[268, 412, 0.0]
00048;[269, 414, 0.0]
00048;[270, 416, 0.0]
00048;[271, 418, 0.0]
00048;[272, 423, 0.0]
00048;[273, 424, 0.0]
00048;[274, 425, 0.0]
00048;[275, 430, 0.0]
00048;[276, 434, 0.0]
00048;[277, 435, 0.0]
00048;[278, 437, 0.0]
00048;[279, 439, 0.0]
00048;[280, 441, 0.0]
00048;[281, 444, 0.0]
00048;[282, 447, 0.0]
00048;[283, 451, 0.0]
00048;[284, 452, 0.0]
00048;[285, 453, 0.0]
00048;[286, 454, 0.0]
00048;[287, 456, 0.0]
00048;[288, 458, 0.0]
00048;[289, 459, 0.0]
00048;[290, 460, 0.0]
00048;[291, 463, 0.0]
00048;[292, 464, 0.0]
00048;[293, 466, 0.0]
00048;[294, 468, 0.0]
00048;[295, 469, 0.0]
00048;[296, 473, 0.0]
00048;[297, 476, 0.0]
00048;[298, 481, 0.0]
00048;[299, 482, 0.0]
00048;[300, 484, 0.0]
00048;[301, 485, 0.0]
00048;[302, 486, 0.0]
00048;[303, 487, 0.0]
00048;[304, 490, 0.0]
00048;[305, 496, 0.0]
00048;[306, 497, 0.0]
00048;[307, 499, 0.0]
00048;[308, 501, 0.0]
00048;[309, 506, 0.0]
00048;[310, 511, 0.0]
00048;[311, 514, 0.0]
00048;[312, 515, 0.0]
00048;[313, 517, 0.0]
00048;[314, 520, 0.0]
00048;[315, 521, 0.0]
00048;[316, 522, 0.0]
00048;[317, 523, 0.0]
00048;[318, 524, 0.0]
00048;[319, 525, 0.0]
00048;[320, 526, 0.0]
00048;[321, 527, 0.0]
00048;[322, 528, 0.0]
00048;[323, 529, 0.0]
00048;[324, 530, 0.0]
00048;[325, 531, 0.0]
00048;[326, 532, 0.0]
00048;[327, 534, 0.0]
00048;[328, 535, 0.0]
00048;[329, 536, 0.0]
00048;[330, 541, 0.0]
00048;[331, 543, 0.0]
00048;[332, 548, 0.0]
00048;[333, 550, 0.0]
00048;[334, 553, 0.0]
00048;[335, 554, 0.0]
00048;[336, 555, 0.0]
00048;[337, 556, 0.0]
00048;[338, 557, 0.0]
00048;[339, 558, 0.0]
00048;[340, 560, 0.0]
00048;[341, 561, 0.0]
00048;[342, 563, 0.0]
00048;[343, 564, 0.0]
00048;[344, 565, 0.0]
00048;[345, 567, 0.0]
00048;[346, 568, 0.0]
00048;[347, 569, 0.0]
00048;[348, 570, 0.0]
00048;[349, 571, 0.0]
00048;[350, 573, 0.0]
00048;[351, 576, 0.0]
00048;[352, 577, 0.0]
00048;[353, 578, 0.0]
00048;[354, 583, 0.0]
00048;[355, 584, 0.0]
00048;[356, 585, 0.0]
00048;[357, 586, 0.0]
00048;[358, 588, 0.0]
00048;[359, 589, 0.0]
00048;[360, 591, 0.0]
00048;[361, 593, 0.0]
00048;[362, 598, 0.0]
00048;[363, 600, 0.0]
00048;[364, 601, 0.0]
00048;[365, 604, 0.0]
00048;[366, 605, 0.0]
00048;[367, 606, 0.0]
00048;[368, 608, 0.0]
00048;[369, 610, 0.0]
00048;[370, 612, 0.0]
00048;[371, 616, 0.0]
00048;[372, 619, 0.0]
00048;[373, 620, 0.0]
00048;[374, 623, 0.0]
00048;[375, 626, 0.0]
00048;[376, 631, 0.0]
00048;[377, 633, 0.0]
00048;[378, 635, 0.0]
00048;[379, 636, 0.0]
00048;[380, 637, 0.0]
00048;[381, 640, 0.0]
00048;[382, 643, 0.0]
00048;[383, 648, 0.0]
00048;[384, 651, 0.0]
00048;[385, 656, 0.0]
00048;[386, 660, 0.0]
00048;[387, 661, 0.0]
00048;[388, 666, 0.0]
00048;[389, 667, 0.0]
00048;[390, 669, 0.0]
00048;[391, 672, 0.0]
00048;[392, 674, 0.0]
00048;[393, 675, 0.0]
00048;[394, 676, 0.0]
00048;[395, 683, 0.0]
00048;[396, 691, 0.0]
00048;[397, 692, 0.0]
00048;[398, 693, 0.0]
00048;[399, 701, 0.0]
00048;[400, 702, 0.0]
00048;[401, 705, 0.0]
00048;[402, 706, 0.0]
00048;[403, 707, 0.0]
00048;[404, 709, 0.0]
00048;[405, 715, 0.0]
00048;[406, 717, 0.0]
00048;[407, 718, 0.0]
00048;[408, 722, 0.0]
00048;[409, 725, 0.0]
00048;[410, 736, 0.0]
00048;[411, 737, 0.0]
00048;[412, 738, 0.0]
00048;[413, 739, 0.0]
00048;[414, 740, 0.0]
00048;[415, 741, 0.0]
00048;[416, 742, 0.0]
00048;[417, 744, 0.0]
00048;[418, 745, 0.0]
00048;[419, 746, 0.0]
00048;[420, 747, 0.0]
00048;[421, 748, 0.0]
00048;[422, 749, 0.0]
00048;[423, 750, 0.0]
00048;[424, 753, 0.0]
00048;[425, 754, 0.0]
00048;[426, 755, 0.0]
00048;[427, 766, 0.0]
00048;[428, 771, 0.0]
00048;[429, 772, 0.0]
00048;[430, 773, 0.0]
00048;[431, 776, 0.0]
00048;[432, 778, 0.0]
00048;[433, 782, 0.0]
00048;[434, 783, 0.0]
00048;[435, 784, 0.0]
00048;[436, 795, 0.0]
00048;[437, 798, 0.0]
00048;[438, 801, 0.0]
00048;[439, 802, 0.0]
00048;[440, 804, 0.0]
00048;[441, 805, 0.0]
00048;[442, 810, 0.0]
00048;[443, 815, 0.0]
00048;[444, 818, 0.0]
00048;[445, 819, 0.0]
00048;[446, 828, 0.0]
00048;[447, 829, 0.0]
00048;[448, 831, 0.0]
00048;[449, 835, 0.0]
00048;[450, 841, 0.0]
00048;[451, 842, 0.0]
00048;[452, 844, 0.0]
00048;[453, 847, 0.0]
00048;[454, 852, 0.0]
00048;[455, 855, 0.0]
00048;[456, 856, 0.0]
00048;[457, 857, 0.0]
00048;[458, 858, 0.0]
00048;[459, 861, 0.0]
00048;[460, 863, 0.0]
00048;[461, 864, 0.0]
00048;[462, 867, 0.0]
00048;[463, 868, 0.0]
00048;[464, 871, 0.0]
00048;[465, 874, 0.0]
00048;[466, 875, 0.0]
00048;[467, 876, 0.0]
00048;[468, 879, 0.0]
00048;[469, 881, 0.0]
00048;[470, 882, 0.0]
00048;[471, 884, 0.0]
00048;[472, 885, 0.0]
00048;[473, 886, 0.0]
00048;[474, 887, 0.0]
00048;[475, 890, 0.0]
00048;[476, 892, 0.0]
00048;[477, 895, 0.0]
00048;[478, 900, 0.0]
00048;[479, 902, 0.0]
00048;[480, 904, 0.0]
00048;[481, 905, 0.0]
00048;[482, 909, 0.0]
00048;[483, 918, 0.0]
00048;[484, 922, 0.0]
00048;[485, 925, 0.0]
00048;[486, 927, 0.0]
00048;[487, 928, 0.0]
00048;[488, 929, 0.0]
00048;[489, 931, 0.0]
00048;[490, 935, 0.0]
00048;[491, 941, 0.0]
00048;[492, 947, 0.0]
00048;[493, 948, 0.0]
00048;[494, 950, 0.0]
00048;[495, 951, 0.0]
00048;[496, 955, 0.0]
00048;[497, 956, 0.0]
00048;[498, 958, 0.0]
00048;[499, 960, 0.0]
00048;[500, 961, 0.0]
00048;[501, 963, 0.0]
00048;[502, 967, 0.0]
00048;[503, 968, 0.0]
00048;[504, 969, 0.0]
00048;[505, 971, 0.0]
00048;[506, 972, 0.0]
00048;[507, 976, 0.0]
00048;[508, 977, 0.0]
00048;[509, 978, 0.0]
00048;[510, 981, 0.0]
00048;[511, 983, 0.0]
00048;[512, 986, 0.0]
00048;[513, 989, 0.0]
00048;[514, 996, 0.0]
00048;[515, 1000, 0.0]
00048;[516, 1002, 0.0]
00048;[517, 1005, 0.0]
00048;[518, 1006, 0.0]
00048;[519, 1010, 0.0]
00048;[520, 1014, 0.0]
00048;[521, 1021, 0.0]
00048;[522, 1027, 0.0]
00048;[523, 1028, 0.0]
00048;[524, 1029, 0.0]
00048;[525, 1030, 0.0]
00048;[526, 1034, 0.0]
00048;[527, 1038, 0.0]
00048;[528, 1040, 0.0]
00048;[529, 1042, 0.0]
00048;[530, 1044, 0.0]
00048;[531, 1050, 0.0]
00048;[532, 1051, 0.0]
00048;[533, 1054, 0.0]
00048;[534, 1055, 0.0]
00048;[535, 1056, 0.0]
00048;[536, 1062, 0.0]
00048;[537, 1064, 0.0]
00048;[538, 1068, 0.0]
00048;[539, 1071, 0.0]
00048;[540, 1074, 0.0]
00048;[541, 1085, 0.0]
00048;[542, 1086, 0.0]
00048;[543, 1090, 0.0]
00048;[544, 1094, 0.0]
00048;[545, 1096, 0.0]
00048;[546, 1101, 0.0]
00048;[547, 1103, 0.0]
00048;[548, 1104, 0.0]
00048;[549, 1106, 0.0]
00048;[550, 1118, 0.0]
00048;[551, 1119, 0.0]
00048;[552, 1121, 0.0]
00048;[553, 1125, 0.0]
00048;[554, 1126, 0.0]
00048;[555, 1130, 0.0]
00048;[556, 1132, 0.0]
00048;[557, 1136, 0.0]
00048;[558, 1141, 0.0]
00048;[559, 1142, 0.0]
00048;[560, 1144, 0.0]
00048;[561, 1145, 0.0]
00048;[562, 1148, 0.0]
00048;[563, 1149, 0.0]
00048;[564, 1155, 0.0]
00048;[565, 1158, 0.0]
00048;[566, 1161, 0.0]
00048;[567, 1164, 0.0]
00048;[568, 1167, 0.0]
00048;[569, 1171, 0.0]
00048;[570, 1173, 0.0]
00048;[571, 1178, 0.0]
00048;[572, 1180, 0.0]
00048;[573, 1185, 0.0]
00048;[574, 1188, 0.0]
00048;[575, 1193, 0.0]
00048;[576, 1196, 0.0]
00048;[577, 1197, 0.0]
00048;[578, 1198, 0.0]
00048;[579, 1199, 0.0]
00048;[580, 1200, 0.0]
00048;[581, 1201, 0.0]
00048;[582, 1202, 0.0]
00048;[583, 1204, 0.0]
00048;[584, 1205, 0.0]
